name,dependence
RIB4,tail_dependent
NOP8,tail_independent
CTR9,tail_independent
PSF3,tail_independent
PEX11,tail_independent
SPT20,no_call
DCP1,tail_independent
YOL150C,not_checked
GRE2,tail_dependent
FRE7,no_call
YOL153C,not_checked
ZPS1,tail_dependent
HPF1,no_call
HXT11,not_checked
IMA2,no_call
ENB1,tail_dependent
CSS3,tail_independent
YOL160W,not_checked
PAU20,no_call
YOL162W,not_checked
YOL163W,no_call
BDS1,not_checked
AAD15,not_checked
YOL166C,not_checked
RRP6,tail_independent
ALG6,tail_independent
YSP3,no_call
UTP23,tail_independent
DNL4,no_call
TSR3,tail_independent
SGT2,tail_independent
SLG1,tail_independent
YOR008C-A,no_call
TIR4,no_call
TIR2,no_call
AUS1,tail_independent
YOR012W,no_call
IRC11,not_checked
RTS1,tail_independent
YOR015W,not_checked
ERP4,tail_independent
PET127,tail_independent
ROD1,tail_independent
YOR019W,no_call
HSP10,tail_independent
SFM1,tail_independent
DDL1,tail_independent
AHC1,tail_independent
YOR024W,not_checked
HST3,tail_independent
BUB3,tail_independent
STI1,tail_independent
CIN5,tail_independent
YOR029W,not_checked
DFG16,tail_independent
CRS5,no_call
HMS1,no_call
EXO1,tail_independent
AKR2,tail_independent
SHE4,tail_independent
PEP12,tail_independent
CYC2,tail_independent
HIR2,tail_independent
CKB2,tail_independent
GLO4,no_call
YOR041C,not_checked
CUE5,tail_independent
WHI2,tail_independent
IRC23,tail_independent
TOM6,tail_independent
DBP5,tail_independent
STD1,tail_independent
RAT1,tail_independent
RSB1,no_call
YOR050C,not_checked
ETT1,tail_independent
TMC1,tail_independent
YOR053W,not_checked
VHS3,tail_independent
YOR055W,not_checked
NOB1,tail_independent
SGT1,tail_independent
ASE1,tail_independent
LPL1,tail_independent
SLD7,tail_independent
CKA2,tail_independent
YOR062C,tail_dependent
RPL3,tail_independent
YNG1,tail_independent
CYT1,tail_independent
MSA1,tail_independent
ALG8,tail_independent
VAM10,not_checked
VPS5,tail_independent
GYP1,tail_independent
NRT1,not_checked
YOR072W,not_checked
SGO1,tail_independent
CDC21,tail_independent
UFE1,tail_independent
SKI7,tail_independent
RTS2,tail_independent
BUD21,tail_independent
ATX2,tail_independent
DIA2,tail_independent
TGL5,tail_independent
YOR082C,not_checked
WHI5,tail_independent
LPX1,tail_independent
OST3,tail_independent
TCB1,tail_independent
YVC1,tail_independent
[],tail_independent
VPS21,tail_independent
PTC5,tail_independent
TMA46,tail_independent
ECM3,tail_independent
CMR2,tail_independent
ARF3,tail_independent
RKI1,tail_independent
RPS7A,tail_independent
YOR097C,tail_independent
NUP1,tail_independent
KTR1,tail_independent
CRC1,no_call
RAS1,tail_independent
YOR102W,not_checked
OST2,tail_independent
PIN2,tail_independent
YOR105W,not_checked
VAM3,tail_independent
RGS2,tail_dependent
LEU9,tail_independent
INP53,tail_independent
TFC7,tail_independent
YOR111W,tail_independent
CEX1,tail_independent
AZF1,tail_independent
DPI34,tail_independent
TRS33,tail_independent
RPO31,tail_independent
RPT5,tail_independent
RTC5,tail_independent
RIO1,tail_independent
GCY1,tail_independent
YOR121C,not_checked
PFY1,tail_independent
LEO1,tail_independent
UBP2,tail_independent
CAT5,tail_independent
IAH1,no_call
RGA1,tail_independent
ADE2,no_call
AFI1,tail_independent
ORT1,tail_independent
YOR131C,tail_independent
VPS17,tail_independent
EFT1,tail_independent
BAG7,no_call
IRC14,not_checked
IDH2,tail_dependent
SIA1,tail_independent
RUP1,tail_independent
YOR139C,not_checked
SFL1,tail_independent
ARP8,tail_independent
LSC1,tail_independent
THI80,tail_independent
ELG1,tail_independent
PNO1,tail_independent
YOR146W,not_checked
MDM32,tail_independent
SPP2,tail_independent
SMP3,tail_independent
MRPL23,tail_independent
RPB2,tail_independent
ATG40,tail_independent
PDR5,tail_dependent
SLP1,tail_independent
ISN1,tail_independent
NFI1,tail_independent
PUP1,tail_independent
PET123,tail_independent
SME1,tail_independent
MTR10,tail_independent
PNS1,tail_dependent
YRR1,tail_independent
DDP1,tail_independent
GET4,tail_independent
SEY1,tail_independent
SWT1,tail_independent
RPS28A,tail_independent
GLN4,tail_independent
YOR169C,not_checked
YOR170W,not_checked
LCB4,tail_independent
YRM1,tail_independent
DCS2,no_call
MED4,tail_independent
ALE1,tail_independent
HEM15,tail_independent
MPC54,no_call
GAC1,no_call
SYC1,tail_independent
DCI1,tail_independent
LAS17,tail_independent
RPS30B,tail_independent
FYV12,not_checked
SER1,tail_independent
GSP2,tail_independent
YOR186W,no_call
TUF1,tail_independent
MSB1,tail_independent
IES4,tail_independent
SPR1,no_call
ULS1,tail_independent
THI72,not_checked
PEX27,tail_independent
TOA1,tail_independent
SLK19,tail_independent
LIP5,tail_independent
MCA1,tail_independent
BFR1,tail_independent
YOR199W,not_checked
YOR200W,not_checked
MRM1,tail_independent
HIS3,no_call
YOR203W,not_checked
DED1,tail_independent
GEP3,tail_independent
NOC2,tail_independent
RET1,tail_independent
PTP2,tail_independent
NPT1,tail_independent
RPB10,tail_independent
MGM1,tail_independent
STE4,tail_independent
SAS5,tail_independent
SPR2,no_call
AIM41,tail_independent
RUD3,tail_independent
RFC1,tail_independent
YOR218C,not_checked
STE13,tail_independent
RCN2,tail_independent
MCT1,tail_independent
ODC2,tail_independent
DSC3,tail_independent
RPB8,tail_independent
YOR225W,not_checked
ISU2,tail_dependent
HER1,tail_independent
MCP1,tail_independent
WTM2,tail_independent
WTM1,tail_independent
MKK1,tail_independent
MGE1,tail_independent
KIN4,tail_independent
RPL33B,tail_independent
IRC13,not_checked
DFR1,tail_independent
HES1,no_call
YOR238W,tail_independent
ABP140,tail_independent
MET7,tail_independent
SSP2,no_call
PUS7,tail_independent
ESA1,tail_independent
DGA1,tail_independent
ENV9,tail_independent
SRL1,tail_dependent
YOR248W,not_checked
APC5,tail_independent
CLP1,tail_independent
TUM1,tail_independent
TMA16,tail_independent
NAT5,tail_independent
SEC63,tail_independent
OSW1,no_call
TRE2,tail_independent
CDC31,tail_independent
HNT3,tail_independent
RPT4,tail_independent
GCD1,tail_independent
RPN8,tail_independent
GPN2,tail_independent
YOR263C,not_checked
DSE3,tail_dependent
RBL2,tail_independent
PNT1,tail_independent
HRK1,tail_independent
YOR268C,not_checked
PAC1,tail_independent
VPH1,tail_independent
FSF1,tail_independent
[],tail_independent
TPO4,tail_dependent
MOD5,tail_independent
RIM20,tail_independent
CAF20,tail_independent
YOR277C,not_checked
HEM4,tail_independent
RFM1,tail_independent
FSH3,tail_independent
PLP2,tail_independent
YOR282W,not_checked
YOR283W,tail_independent
HUA2,tail_independent
RDL1,tail_independent
RDL2,tail_independent
RRP36,tail_independent
MPD1,tail_independent
YOR289W,tail_independent
SNF2,tail_independent
YPK9,tail_independent
YOR292C,tail_independent
RPS10A,tail_independent
RRS1,tail_independent
UAF30,tail_independent
YOR296W,tail_independent
TIM18,tail_independent
MUM3,no_call
BUD7,tail_independent
YOR300W,not_checked
RAX1,tail_independent
YOR302W,tail_dependent
CPA1,tail_dependent
ISW2,tail_independent
RRG7,tail_independent
MCH5,tail_independent
SLY41,tail_independent
SNU66,tail_independent
YOR309C,not_checked
NOP58,tail_independent
DGK1,tail_independent
RPL20B,tail_independent
SPS4,no_call
YOR314W,not_checked
SFG1,tail_dependent
COT1,tail_independent
FAA1,tail_independent
YOR318C,not_checked
HSH49,tail_independent
GNT1,tail_independent
PMT3,tail_independent
LDB19,tail_independent
PRO2,tail_independent
FRT1,tail_independent
YOR325W,not_checked
MYO2,tail_independent
SNC2,tail_independent
PDR10,no_call
SCD5,tail_independent
MIP1,tail_independent
YOR331C,not_checked
VMA4,tail_independent
YOR333C,not_checked
MRS2,tail_independent
ALA1,tail_independent
KRE5,tail_independent
TEA1,tail_independent
YOR338W,tail_independent
UBC11,no_call
RPA43,tail_independent
RPA190,tail_independent
YOR342C,tail_independent
YOR343C,not_checked
TYE7,tail_dependent
YOR345C,not_checked
REV1,tail_independent
PYK2,tail_independent
PUT4,not_checked
CIN1,tail_independent
MNE1,tail_independent
MEK1,no_call
TFB6,tail_independent
SOG2,tail_independent
MSC6,tail_independent
GDS1,tail_independent
CIR2,tail_independent
SNX3,tail_independent
HAP5,tail_independent
VTS1,tail_independent
PDE2,tail_independent
PRT1,tail_independent
PRE10,tail_independent
PIP2,tail_independent
YOR364W,not_checked
YOR365C,no_call
YOR366W,not_checked
SCP1,tail_independent
RAD17,tail_independent
RPS12,tail_independent
MRS6,tail_independent
GPB1,tail_independent
NDD1,tail_independent
NUD1,tail_independent
ALD4,tail_dependent
GDH1,tail_independent
YOR376W,not_checked
ATF1,tail_independent
AMF1,no_call
YOR379C,not_checked
RDR1,tail_independent
FRE3,tail_independent
FIT2,tail_dependent
FIT3,tail_dependent
FRE5,tail_dependent
YOR385W,tail_independent
PHR1,tail_independent
YOR387C,no_call
FDH1,no_call
YOR389W,no_call
FEX1,no_call
HSP33,no_call
YOR392W,not_checked
ERR1,no_call
PAU21,no_call
HAT1,tail_independent
SNF8,tail_independent
ULA1,tail_independent
LSP1,tail_dependent
AEP3,tail_independent
NCR1,tail_independent
TFC8,tail_independent
CHL1,tail_independent
RQC2,tail_independent
RET3,tail_independent
TAF3,tail_independent
RRP12,tail_independent
MRPS16,tail_independent
CIP1,tail_dependent
HST2,tail_independent
SWI1,not_checked
IRC15,no_call
CTF19,tail_independent
VTC3,tail_dependent
ULP1,tail_independent
ECM23,no_call
RAD1,tail_independent
MET12,tail_independent
RMI1,no_call
YPL025C,not_checked
SKS1,tail_independent
SMA1,no_call
ERG10,tail_independent
SUV3,tail_independent
TRM44,tail_independent
PHO85,tail_independent
SVL3,tail_independent
SRL4,no_call
YPL034W,tail_independent
YPL035C,not_checked
PMA2,no_call
EGD1,tail_independent
MET31,tail_independent
YPL039W,tail_independent
ISM1,tail_independent
MRX11,no_call
SSN3,tail_independent
NOP4,tail_independent
YPL044C,not_checked
VPS16,tail_independent
ELC1,tail_independent
SGF11,tail_independent
CAM1,tail_independent
DIG1,tail_independent
MNN9,tail_independent
ARL3,tail_independent
OAZ1,tail_independent
KTR6,tail_independent
LEE1,no_call
LGE1,tail_independent
LCL1,not_checked
SUR1,tail_independent
PDR12,tail_independent
GRX5,tail_independent
MFM1,tail_independent
ALD6,tail_dependent
YPL062W,not_checked
TIM50,tail_independent
CWC27,tail_independent
VPS28,tail_independent
RGL1,tail_independent
HTC1,no_call
YPL068C,tail_independent
BTS1,tail_independent
MUK1,tail_independent
YPL071C,tail_independent
UBP16,tail_independent
YPL073C,not_checked
YTA6,tail_independent
GCR1,tail_dependent
GPI2,tail_independent
YPL077C,tail_independent
ATP4,tail_independent
RPL21B,tail_independent
YPL080C,not_checked
RPS9A,tail_independent
MOT1,tail_independent
SEN54,tail_independent
BRO1,tail_independent
SEC16,tail_independent
ELP3,tail_independent
YDC1,tail_independent
YPL088W,no_call
RLM1,tail_independent
RPS6A,tail_independent
GLR1,tail_independent
SSU1,tail_independent
NOG1,tail_independent
SEC62,tail_independent
EEB1,tail_independent
PNG1,tail_independent
MSY1,tail_independent
MGR2,tail_independent
INA17,tail_independent
ATG21,tail_independent
ELP4,tail_independent
YPL102C,not_checked
FMP30,tail_independent
MSD1,tail_independent
SYH1,tail_independent
SSE1,tail_independent
DPC25,tail_independent
YPL108W,tail_independent
MCO76,tail_independent
GDE1,tail_independent
CAR1,tail_independent
PEX25,tail_independent
YPL113C,no_call
YPL114W,not_checked
BEM3,tail_independent
HOS3,tail_independent
IDI1,tail_independent
MRP51,tail_independent
DBP1,tail_independent
VPS30,tail_independent
MEI5,no_call
TFB2,tail_independent
RNY1,tail_independent
SPC29,tail_independent
KAP120,tail_independent
NAN1,tail_independent
HHO1,tail_dependent
TBF1,tail_independent
TAF14,tail_independent
SPO19,no_call
RPL5,tail_independent
COX11,tail_independent
RDS2,tail_independent
ODC1,no_call
ISU1,tail_dependent
YPL136W,not_checked
GIP3,tail_independent
SPP1,tail_independent
UME1,tail_independent
MKK2,tail_independent
FRK1,tail_independent
YPL142C,not_checked
RPL33A,tail_independent
POC4,tail_independent
KES1,tail_independent
NOP53,tail_independent
PXA1,no_call
PPT2,tail_independent
ATG5,tail_independent
YPL150W,tail_independent
PRP46,tail_independent
RRD2,tail_independent
RAD53,tail_independent
PEP4,tail_independent
KIP2,tail_independent
PRM4,tail_dependent
TGS1,tail_independent
AIM44,tail_dependent
PET20,tail_independent
CDC60,tail_independent
BEM4,tail_independent
YPL162C,tail_independent
SVS1,tail_dependent
MLH3,tail_independent
SET6,no_call
ATG29,tail_independent
REV3,tail_independent
MRX4,tail_independent
MEX67,tail_independent
DAP1,tail_independent
OYE3,tail_independent
COX10,tail_independent
MRPL40,tail_independent
NIP100,tail_independent
SPT14,tail_independent
TRE1,tail_independent
CUP9,tail_independent
CBC2,tail_independent
PPQ1,tail_independent
TCO89,tail_independent
CTI6,tail_independent
YPL182C,not_checked
RTT10,tail_independent
MRN1,tail_independent
YPL185W,not_checked
UIP4,no_call
MF(ALPHA)1,tail_dependent
POS5,tail_independent
GUP2,no_call
NAB3,tail_independent
YPL191C,tail_independent
PRM3,no_call
RSA1,tail_independent
DDC1,tail_independent
APL5,tail_independent
OXR1,tail_independent
YPL197C,not_checked
RPL7B,tail_independent
YPL199C,tail_independent
CSM4,no_call
YIG1,no_call
AFT2,tail_independent
TPK2,tail_independent
HRR25,tail_independent
YPL205C,not_checked
PGC1,tail_independent
TYW1,tail_independent
RKM1,tail_independent
IPL1,tail_independent
SRP72,tail_independent
NIP7,tail_independent
PUS1,tail_independent
LEA1,tail_independent
THI6,tail_independent
CBP3,tail_independent
YPL216W,no_call
BMS1,tail_independent
SAR1,tail_independent
PCL8,tail_independent
RPL1A,tail_independent
FLC1,tail_dependent
FMP40,no_call
GRE1,not_checked
MMT2,tail_independent
YPL225W,tail_independent
NEW1,tail_independent
ALG5,tail_independent
CET1,tail_independent
YPL229W,tail_independent
USV1,no_call
FAS2,tail_dependent
SSO1,tail_independent
NSL1,tail_independent
VMA11,tail_independent
RVB2,tail_independent
ENV7,tail_independent
SUI3,tail_independent
YPL238C,not_checked
YAR1,tail_independent
HSP82,tail_dependent
CIN2,tail_independent
IQG1,tail_independent
SRP68,tail_independent
HUT1,tail_independent
YPL245W,no_call
RBD2,tail_independent
YPL247C,tail_independent
GAL4,no_call
GYP5,tail_independent
ATG41,tail_dependent
YPL251W,not_checked
YAH1,tail_independent
VIK1,tail_independent
HFI1,tail_independent
BBP1,tail_independent
CLN2,tail_dependent
YPL257W,tail_independent
THI21,no_call
APM1,tail_independent
CUB1,tail_independent
YPL261C,not_checked
FUM1,tail_independent
KEL3,tail_independent
YPL264C,no_call
DIP5,tail_dependent
DIM1,tail_independent
ACM1,tail_independent
PLC1,tail_independent
KAR9,tail_independent
MDL2,tail_independent
ATP15,tail_independent
PBI1,no_call
SAM4,tail_independent
SAM3,tail_dependent
FDH2,not_checked
YPL276W,not_checked
YPL277C,no_call
YPL278C,not_checked
FEX2,no_call
HSP32,no_call
ERR2,no_call
PAU22,no_call
YRF1-7,no_call
CIT3,no_call
PDH1,tail_dependent
YPR003C,tail_independent
AIM45,tail_independent
HAL1,tail_independent
ICL2,no_call
REC8,not_checked
HAA1,tail_independent
SUT2,tail_independent
RPA135,tail_independent
YPR011C,tail_independent
YPR012W,not_checked
CMR3,no_call
YPR014C,not_checked
YPR015C,no_call
TIF6,tail_independent
DSS4,tail_independent
RLF2,tail_independent
MCM4,tail_independent
ATP20,tail_independent
AGC1,tail_independent
SDD4,tail_independent
EAF3,tail_independent
YME1,tail_independent
CCL1,tail_independent
ATH1,tail_independent
YPR027C,no_call
YOP1,tail_independent
APL4,tail_independent
CSR2,no_call
NTO1,tail_independent
SRO7,tail_independent
HTS1,tail_independent
ARP7,tail_independent
GLN1,tail_independent
VMA13,tail_independent
ERV2,tail_independent
IRC16,not_checked
YPR039W,not_checked
TIP41,tail_independent
TIF5,tail_independent
PUF2,tail_independent
RPL43A,tail_independent
OPI11,not_checked
THP3,tail_independent
MCM16,tail_independent
MSF1,tail_independent
TAH18,tail_independent
ATG11,tail_independent
YPR050C,not_checked
MAK3,tail_independent
NHP6A,tail_independent
YPR053C,not_checked
SMK1,no_call
SEC8,tail_independent
TFB4,tail_independent
BRR1,tail_independent
YMC1,tail_independent
YPR059C,not_checked
ARO7,tail_independent
JID1,tail_independent
FCY1,tail_independent
YPR063C,tail_independent
YPR064W,not_checked
ROX1,tail_dependent
UBA3,tail_independent
ISA2,tail_independent
HOS1,tail_independent
SPE3,tail_independent
MED1,tail_independent
YPR071W,tail_independent
NOT5,tail_independent
LTP1,tail_independent
TKL1,tail_independent
OPY2,tail_independent
YPR076W,not_checked
YPR077C,not_checked
YPR078C,no_call
MRL1,tail_independent
TEF1,tail_dependent
GRS2,tail_independent
DIB1,tail_independent
MDM36,tail_independent
YPR084W,tail_independent
ASA1,tail_independent
SUA7,tail_independent
VPS69,not_checked
SRP54,tail_independent
YPR089W,tail_independent
[],tail_independent
NVJ2,tail_independent
YPR092W,not_checked
ASR1,tail_independent
RDS3,tail_independent
SYT1,tail_independent
YPR096C,not_checked
YPR097W,tail_independent
TMH18,tail_independent
YPR099C,not_checked
MRPL51,tail_independent
SNT309,tail_independent
RPL11A,tail_independent
PRE2,tail_independent
FHL1,tail_independent
COG4,tail_independent
ISR1,tail_independent
YTH1,tail_independent
RPN7,tail_independent
GLD1,tail_independent
RPC40,tail_independent
DBF20,tail_independent
MRD1,tail_independent
PIS1,tail_independent
YPR114W,tail_independent
RGC1,tail_independent
RRG8,tail_independent
YPR117W,tail_independent
MRI1,tail_independent
CLB2,tail_dependent
CLB5,tail_independent
THI22,tail_independent
AXL1,tail_independent
YPR123C,not_checked
CTR1,tail_independent
YLH47,tail_independent
YPR126C,not_checked
YPR127W,tail_independent
ANT1,tail_independent
SCD6,tail_independent
YPR130C,not_checked
NAT3,tail_independent
RPS23B,tail_independent
SPN1,tail_independent
MSS18,tail_independent
CTF4,tail_independent
YPR136C,not_checked
RRP9,tail_independent
MEP3,tail_independent
LOA1,tail_independent
TAZ1,tail_independent
KAR3,tail_independent
YPR142C,not_checked
RRP15,tail_independent
NOC4,tail_independent
ASN1,tail_dependent
YPR146C,not_checked
YPR147C,tail_independent
YPR148C,tail_independent
NCE102,tail_dependent
YPR150W,not_checked
SUE1,no_call
URN1,tail_independent
MAY24,tail_independent
PIN3,tail_independent
NCA2,tail_independent
TPO3,tail_independent
TDA6,no_call
CUR1,tail_independent
KRE6,tail_independent
GPH1,no_call
SGV1,tail_independent
ORC4,tail_independent
TIF3,tail_independent
MMS1,tail_independent
RHO1,tail_independent
MRP2,tail_independent
MET16,tail_independent
NUT2,tail_independent
JIP5,tail_independent
YPR170C,not_checked
BSP1,tail_independent
YPR172W,tail_independent
VPS4,tail_independent
YPR174C,tail_independent
DPB2,tail_independent
BET2,tail_independent
YPR177C,not_checked
PRP4,tail_independent
HDA3,tail_independent
AOS1,tail_independent
SEC23,tail_independent
SMX3,tail_independent
DPM1,tail_independent
GDB1,no_call
ATG13,tail_independent
PZF1,tail_independent
RPO26,tail_independent
MLC2,tail_independent
SKI3,tail_independent
RPC82,tail_independent
QCR2,tail_independent
AQY1,no_call
HPA2,no_call
OPT2,not_checked
YPR195C,not_checked
YPR196W,tail_independent
YPR197C,not_checked
SGE1,tail_independent
ARR1,tail_independent
ARR2,no_call
ARR3,tail_independent
YPR202W,no_call
YPR203W,not_checked
YPR204W,no_call
TIM10,tail_independent
MOB2,tail_independent
NHP6B,tail_independent
TDA8,no_call
MRP10,tail_independent
ECM12,no_call
CCW14,tail_independent
[],tail_independent
YAL064W-B,not_checked
VMA10,tail_independent
CWP2,not_checked
[],tail_independent
SAE3,no_call
AUA1,no_call
YHR049C-A,not_checked
AIM11,tail_independent
[],tail_independent
[],tail_independent
[],tail_independent
BIL1,tail_independent
YER119C-A,not_checked
YHR214W-A,not_checked
YHR214C-B,not_checked
HMRA1,not_checked
NVJ3,tail_independent
[],tail_independent
TMA20,tail_independent
[],tail_independent
YFL013W-A,not_checked
YER066C-A,not_checked
YEL076C-A,not_checked
YHR139C-A,not_checked
YMR135W-A,not_checked
DDR2,no_call
[],tail_independent
COA6,no_call
YBR012W-B,not_checked
YMR172C-A,not_checked
RPL43B,not_checked
[],tail_independent
YMR290W-A,not_checked
[],tail_independent
HOR7,tail_dependent
YMR052C-A,not_checked
[],tail_independent
MAK31,tail_independent
PMP1,tail_dependent
MTW1,tail_independent
YMR031W-A,not_checked
YBR012W-A,not_checked
YMR294W-A,not_checked
[],tail_independent
YMR316C-B,not_checked
YBL005W-B,not_checked
YBL005W-A,not_checked
[],tail_independent
YMR086C-A,not_checked
YCR087C-A,tail_independent
YMR075C-A,not_checked
YSY6,tail_independent
QCR10,tail_independent
RPL19A,tail_independent
YMR316C-A,not_checked
SOM1,no_call
[],tail_independent
YIL082W-A,not_checked
LSB3,tail_independent
MEI4,no_call
RPL34A,tail_independent
SPC1,tail_independent
YMR153C-A,not_checked
[],tail_independent
SBH2,tail_independent
PMP2,tail_independent
RPL2A,tail_independent
RPC10,tail_independent
SOL2,tail_independent
YER087C-A,not_checked
FCY22,not_checked
YMR306C-A,not_checked
YMR193C-A,not_checked
YMR119W-A,not_checked
SFT1,tail_independent
YML100W-A,not_checked
FRM2,tail_independent
ERP1,tail_independent
[],tail_independent
[],tail_independent
YMR173W-A,not_checked
[],tail_independent
RPS30A,tail_independent
YMR304C-A,not_checked
EST3,tail_independent
SCS22,tail_independent
RPL36B,tail_independent
SMX2,tail_independent
YBL107W-A,not_checked
ATP18,tail_independent
ISD11,tail_independent
YLR035C-A,not_checked
YGR122C-A,not_checked
YPR002C-A,not_checked
TIM11,tail_independent
SEM1,tail_independent
YOL013W-A,no_call
TMA7,tail_independent
[],tail_independent
YER091C-A,not_checked
YMR046W-A,not_checked
COX19,tail_independent
YDR034W-B,no_call
TIM9,tail_independent
TOM5,tail_independent
RTC6,tail_independent
YDR170W-A,not_checked
YFL002W-A,not_checked
YKL162C-A,not_checked
YCL001W-A,no_call
SNA2,tail_independent
RPL41B,tail_independent
LSM3,tail_independent
RPL29,tail_independent
RPL22B,tail_independent
YCR018C-A,not_checked
YER039C-A,tail_independent
HTL1,tail_independent
YDR034C-A,no_call
MBF1,tail_independent
[],tail_independent
RIM1,tail_independent
HUB1,tail_independent
YER138W-A,not_checked
YMR194C-A,not_checked
DID2,tail_independent
YKL033W-A,tail_independent
VID28,tail_independent
STF1,tail_independent
YCR102W-A,not_checked
MDM35,tail_independent
YAL068W-A,not_checked
YAL067W-A,no_call
YAL063C-A,not_checked
YAL059C-A,not_checked
YAL056C-A,not_checked
YAL047W-A,not_checked
BOL1,tail_independent
YAL042C-A,not_checked
YAL037C-B,not_checked
YAL037C-A,no_call
YAL034C-B,not_checked
YAL031W-A,not_checked
YAL026C-A,not_checked
YAL019W-A,not_checked
YAL016C-B,not_checked
YAL016C-A,not_checked
YAR019W-A,not_checked
YAR035C-A,no_call
YJL225W-A,not_checked
YJL222W-B,not_checked
YJL222W-A,not_checked
NCE101,tail_independent
YJL197C-A,not_checked
YJL156W-A,not_checked
YJL136W-A,not_checked
DPI8,tail_dependent
YJL127W-A,not_checked
MCO6,tail_independent
YJL077W-B,not_checked
YJL077W-A,not_checked
COA3,tail_independent
YJL052C-A,not_checked
YJL047C-A,no_call
YJL026C-A,not_checked
YJL020W-A,not_checked
LSO1,no_call
YJR112W-A,no_call
TIM8,tail_independent
YJR140W-A,not_checked
YJR151W-A,no_call
YKL183C-A,no_call
YKL165C-A,not_checked
YKL156C-A,not_checked
YKL145W-A,not_checked
HSK3,no_call
YKL106C-A,no_call
YKL100W-A,not_checked
YKL096C-B,not_checked
YKL068W-A,tail_independent
DPC7,no_call
MIN9,tail_independent
MCO12,tail_independent
YKR075W-A,not_checked
PCC1,tail_independent
YLL067W-A,not_checked
YLL066W-B,not_checked
YLL066W-A,not_checked
YLL019W-A,not_checked
YLL006W-A,not_checked
MIM2,no_call
YLR120W-A,not_checked
YLR146W-A,tail_independent
YLR149C-A,not_checked
YLR154W-A,not_checked
YLR154W-B,not_checked
TAR1,not_checked
YLR154W-E,not_checked
YLR154W-F,not_checked
YLR154C-G,not_checked
YLR154C-H,not_checked
YLR156C-A,not_checked
YLR157W-D,not_checked
YLR157W-E,not_checked
YLR157C-C,not_checked
YLR159C-A,not_checked
RRT15,not_checked
YLR163W-A,not_checked
YLR222C-A,not_checked
YLR264C-A,no_call
YLR285C-A,no_call
YLR286W-A,not_checked
YLR299C-A,not_checked
DPA10,no_call
YLR342W-A,not_checked
YLR347W-A,not_checked
YLR361C-A,tail_independent
YLR363W-A,tail_independent
YLR364C-A,not_checked
YLR399W-A,not_checked
YLR406C-A,no_call
YLR412C-A,no_call
YLR437C-A,not_checked
YLR466C-A,not_checked
YLR466C-B,not_checked
YLR467C-A,not_checked
YML133W-B,not_checked
YML133W-A,not_checked
YML116W-A,not_checked
YML101C-A,not_checked
YML099W-A,not_checked
YML094C-A,not_checked
HUG1,no_call
YML057C-A,not_checked
YML054C-A,not_checked
YML047W-A,not_checked
YML034C-A,not_checked
YML031C-A,not_checked
YML012C-A,not_checked
YML009W-B,not_checked
YML009C-A,not_checked
MRPL39,tail_independent
MIN4,not_checked
YMR001C-A,no_call
YMR013C-A,not_checked
YMR013W-A,not_checked
YMR030W-A,not_checked
SAM37,tail_independent
YMR105W-A,no_call
NCW1,tail_dependent
YMR141W-A,not_checked
YMR158C-A,not_checked
YMR158W-B,not_checked
ALD3,no_call
PAI3,not_checked
SIP18,not_checked
YMR175W-A,no_call
MIN3,no_call
CMC4,tail_independent
YMR230W-A,not_checked
YMR242W-A,not_checked
YMR247W-A,not_checked
COX7,tail_independent
YMR272W-A,not_checked
YMR272W-B,no_call
ZDS1,tail_independent
MRPL33,tail_independent
YMR307C-A,not_checked
YMR315W-A,no_call
YNL339W-B,not_checked
YNL339W-A,not_checked
YNL277W-A,not_checked
YNL162W-A,tail_independent
YNL146C-A,not_checked
YNL144W-A,not_checked
YSF3,tail_independent
DGR1,no_call
YNL103W-A,not_checked
YNL097C-B,not_checked
YNL097W-A,not_checked
YNL067W-A,not_checked
YNL067W-B,not_checked
YNL042W-B,not_checked
KSH1,tail_independent
YNR001W-A,not_checked
YNR003W-A,not_checked
EGO4,no_call
YNR075C-A,no_call
YOL166W-A,not_checked
YOL164W-A,no_call
YOL159C-A,no_call
YOL155W-A,no_call
YOL097W-A,tail_independent
MHF1,no_call
YOL085W-A,not_checked
YOL083C-A,not_checked
ATP19,tail_independent
YOL038C-A,no_call
YOL019W-A,not_checked
YOL013W-B,not_checked
YOR008W-B,not_checked
YOR011W-A,no_call
MCO10,tail_independent
YOR032W-A,no_call
YOR034C-A,not_checked
YOR072W-A,not_checked
YOR072W-B,not_checked
YOR073W-A,not_checked
YOR108C-A,not_checked
YOR161W-A,not_checked
YOR161W-B,not_checked
YOR161C-C,not_checked
YOR186C-A,not_checked
YOR192C-C,not_checked
YOR231C-A,not_checked
YOR293C-A,no_call
YOR314W-A,not_checked
YOR316C-A,not_checked
YOR329W-A,not_checked
YOR335W-A,not_checked
YOR376W-A,tail_independent
YOR381W-A,no_call
YOR394C-A,not_checked
YRF1-8,no_call
YOR396C-A,not_checked
YPL283W-B,not_checked
YPL283W-A,not_checked
YPL250W-A,not_checked
YPL222C-A,not_checked
COA2,tail_independent
YPL152W-A,no_call
YPL135C-A,not_checked
YPL119C-A,not_checked
ERI1,tail_independent
YPL038W-A,not_checked
MIN8,tail_independent
YPR016W-A,not_checked
SPO24,tail_dependent
YPR074W-A,not_checked
YPR108W-A,not_checked
YPR145C-A,no_call
YPR159C-A,not_checked
YPR160W-A,not_checked
